episode,intrinsic_contribution,td_abs_mean,learn_calls,gate_advance,gate_neutral,gate_proxy,allowed_intrinsic,suppressed_intrinsic,proxy_penalty_total,proxy_penalty_count
1,2.9929679720437714,0.4642815726926957,87,6,81,0,2.9929679720437714,35.682693894945075,0.0,0
2,2.9646641444083803,0.30318927884101865,100,6,94,0,2.9646641444083803,33.971734987617246,0.0,0
3,2.916656899970808,0.27172075881033525,98,6,92,0,2.916656899970808,30.832480910573256,0.0,0
4,2.85522813415857,0.20683002145010598,98,6,92,0,2.85522813415857,28.92343470220645,0.0,0
5,2.7874793611388844,0.19314222070542011,91,6,85,0,2.7874793611388844,27.7733286513738,0.0,0
6,2.7174375571226763,0.4308340383180674,276,6,270,0,2.7174375571226763,33.98777747957201,0.0,0
7,2.6460875828341424,0.5067935699354047,276,6,270,0,2.6460875828341424,33.16423071823942,0.0,0
8,2.5768629970511,0.6463812003758821,88,6,82,0,2.5768629970511,23.159205485674285,0.0,0
9,2.5099206630899724,0.31996962006973184,92,6,86,0,2.5099206630899724,23.785682066282412,0.0,0
10,2.4465402538395686,0.27983231756878996,87,6,81,0,2.4465402538395686,21.53961890936412,0.0,0
11,2.386148781903831,0.2709761854637875,89,6,83,0,2.386148781903831,21.239505385213434,0.0,0
12,1.905023167819241,0.29247164940743736,132,5,127,0,1.905023167819241,34.274741706066514,0.0,0
13,2.2902579488952663,0.30923476740717887,100,6,94,0,2.2902579488952663,23.988419641146052,0.0,0
14,2.2372440663995508,0.24560289617095674,98,6,92,0,2.2372440663995508,20.56941566936702,0.0,0
15,2.1879870402817327,0.21695438032780867,276,6,270,0,2.1879870402817327,24.525387046669167,0.0,0
16,2.1412090923541025,0.6083503745648325,98,6,92,0,2.1412090923541025,19.419937474726808,0.0,0
17,2.096858593542905,0.32213480554629065,276,6,270,0,2.096858593542905,23.516881997832805,0.0,0
18,1.6752387268179156,0.22602153159138086,276,5,271,0,1.6752387268179156,30.911696667916864,0.0,0
19,2.02874524890718,0.2239229499616406,88,6,82,0,2.02874524890718,17.563798140053404,0.0,0
20,1.9916108830200847,0.2110920026898384,88,6,82,0,1.9916108830200847,17.200387282983165,0.0,0
21,1.9566382158509823,0.1944047753838287,87,6,81,0,1.9566382158509823,16.667038559618998,0.0,0
22,1.9235884266530094,0.18172183883737544,98,6,92,0,1.9235884266530094,16.583860957153387,0.0,0
23,-18.54627304806721,0.4328556181188079,276,5,253,18,1.5415848151124933,47.48013783469764,20.087857863179703,18
24,1.8723427854769008,0.21477692558065706,276,6,270,0,1.8723427854769008,21.16931933439542,0.0,0
25,1.842949135277637,0.1859306549280882,100,6,94,0,1.842949135277637,19.298553811287743,0.0,0
26,1.8149906117315044,0.20186913135100384,98,6,92,0,1.8149906117315044,15.5792924613162,0.0,0
27,1.7878827627188998,0.19734518774957568,108,6,102,0,1.7878827627188998,20.04800085052015,0.0,0
28,1.7620325954457168,0.20674719085747545,88,6,82,0,1.7620325954457168,15.143822630545692,0.0,0
29,1.7366088660815375,0.3827810944970121,97,6,91,0,1.7366088660815375,17.866409242544197,0.0,0
30,1.7235245640970924,0.5080235481870418,98,6,92,0,1.7235245640970924,14.788839228087971,0.0,0
31,-57.19380644032237,0.2760514207724212,276,6,127,143,1.699015922955618,16.676458567924236,58.89282236327799,143
32,1.6749515397454837,0.19586635661729868,276,6,270,0,1.6749515397454837,19.843775964429373,0.0,0
33,1.6514366626819739,0.188790052589299,276,6,270,0,1.6514366626819739,20.062912874733875,0.0,0
34,1.6285723972229258,0.45880684815347195,88,6,82,0,1.6285723972229258,13.936768635684679,0.0,0
35,1.606005523252421,0.342477320652941,276,6,270,0,1.606005523252421,19.6447226682327,0.0,0
36,1.5838706450114424,0.21629153649238023,88,6,82,0,1.5838706450114424,13.495071449746936,0.0,0
37,1.562083192278502,0.20841190910765103,98,6,92,0,1.562083192278502,13.36424818232153,0.0,0
38,1.5402802076846367,0.18229076363470242,276,6,270,0,1.5402802076846367,18.52050421421882,0.0,0
39,1.5188512666823475,0.1879089841124963,98,6,92,0,1.5188512666823475,13.00326311178533,0.0,0
40,1.497772620965669,0.1603599525988102,100,6,94,0,1.497772620965669,15.836909596339492,0.0,0
41,1.4767087417842502,0.5121904299738481,97,6,91,0,1.4767087417842502,15.679273833461659,0.0,0
42,1.4674361680610621,0.32398115515708925,100,6,94,0,1.4674361680610621,15.361285493055751,0.0,0
43,1.4463811444173063,0.2505069690338079,276,6,270,0,1.4463811444173063,18.73152576525634,0.0,0
44,1.4260318584804548,0.18126375328047553,276,6,270,0,1.4260318584804548,18.169618475949513,0.0,0
45,1.4064852409374051,0.16518828324973583,100,6,94,0,1.4064852409374051,14.77993333124898,0.0,0
46,1.3878556316013866,0.15761348962479707,98,6,92,0,1.3878556316013866,12.296582353531015,0.0,0
47,1.369906178284527,0.3258085676023494,92,6,86,0,1.369906178284527,13.255306676846983,0.0,0
48,1.3523730466666684,0.46744690359253244,97,6,91,0,1.3523730466666684,14.593325720484398,0.0,0
