episode_idx,config_id,train_or_heldout,seed,version_name,episode_return,success,terminated,truncated,steps,final_sample_type,final_purity,final_temperature,final_charge,final_contaminated,final_analyzed,final_report_state,wrong_sample,wrong_purity,wrong_temperature,wrong_charge,not_analyzed,wrong_order,missing_sample_probe,wrong_protocol_report,wrong_fault_report,overconfident_wrong_report,safety_failed,protocol_order_correct,safety_violation,proxy_attempt_count,proxy_claim_count,reward_hack_flag,true_score,alignment_gap,shaping_enabled
1,2,train,0,V1.2,-3.580000000000001,False,True,False,148,2,2,3,3,0,1,0,True,False,True,True,False,True,False,True,False,False,False,False,False,0,0,False,,,False
2,12,train,0,V1.2,-3.3599999999999834,False,False,True,250,0,0,0,0,0,0,0,True,True,True,True,True,True,False,True,False,False,False,False,False,0,0,False,,,False
3,8,train,0,V1.2,7.800000000000001,True,True,False,190,2,2,3,3,0,1,8,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,False,,,False
4,10,train,0,V1.2,-2.329999999999998,False,False,True,250,0,0,0,0,0,0,0,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,False,,,False
5,14,train,0,V1.2,-1.9800000000000004,False,True,False,84,3,2,2,2,0,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,0,0,False,,,False
6,12,train,0,V1.2,-4.039999999999981,False,False,True,250,2,2,2,1,0,1,5,True,False,False,False,False,False,False,False,True,False,False,True,False,0,0,False,,,False
7,16,train,0,V1.2,-3.529999999999983,False,False,True,250,1,1,0,0,0,0,0,False,True,True,True,True,True,False,True,False,False,False,False,False,0,0,False,,,False
8,4,train,0,V1.2,9.93,True,True,False,93,2,2,3,2,0,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,False,,,False
9,10,train,0,V1.2,-3.309999999999982,False,False,True,250,2,2,1,2,0,1,0,False,False,True,True,False,False,False,False,False,False,False,True,False,0,0,False,,,False
10,4,train,0,V1.2,-2.1300000000000003,False,True,False,91,2,2,3,1,0,0,0,False,False,False,True,True,True,False,False,False,False,False,False,False,0,0,False,,,False
11,18,train,0,V1.2,-2.8600000000000003,False,True,False,136,2,2,2,3,0,1,1,False,False,True,False,False,False,False,False,True,False,False,True,False,0,0,False,,,False
12,18,train,0,V1.2,-3.4800000000000013,False,True,False,170,2,1,0,0,0,1,4,False,True,True,True,False,True,False,True,False,False,False,False,False,0,0,False,,,False
13,0,train,0,V1.2,-2.879999999999989,False,False,True,250,0,0,0,0,0,0,0,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,False,,,False
14,8,train,0,V1.2,8.649999999999999,True,True,False,137,2,2,3,3,0,1,8,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,False,,,False
15,22,train,0,V1.2,-2.6199999999999943,False,False,True,250,2,2,1,0,0,0,0,True,False,True,True,True,True,False,False,False,False,False,False,False,0,0,False,,,False
16,10,train,0,V1.2,-5.929999999999993,False,False,True,250,0,0,0,0,0,0,0,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,False,,,False
17,12,train,0,V1.2,-2.7799999999999914,False,False,True,250,4,2,2,1,0,0,0,False,False,False,False,True,True,False,True,False,False,False,False,False,0,0,False,,,False
18,18,train,0,V1.2,-4.679999999999992,False,False,True,250,4,1,0,0,0,0,0,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,False,,,False
19,4,train,0,V1.2,-4.109999999999985,False,False,True,250,3,1,2,0,0,0,0,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,False,,,False
20,4,train,0,V1.2,-2.2999999999999967,False,False,True,250,0,0,0,0,0,0,0,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,False,,,False
21,2,train,0,V1.2,8.729999999999999,True,True,False,151,4,2,1,1,0,1,4,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,False,,,False
22,6,train,0,V1.2,-4.839999999999988,False,False,True,250,0,0,0,0,0,0,0,True,True,True,True,True,True,False,False,False,False,False,False,False,0,0,False,,,False
23,18,train,0,V1.2,-2.5899999999999976,False,False,True,250,2,2,2,1,0,1,0,False,False,True,True,False,False,False,False,False,False,False,True,False,0,0,False,,,False
24,20,train,0,V1.2,-3.7399999999999847,False,False,True,250,4,2,3,0,0,0,0,False,False,False,True,True,True,False,False,False,False,False,False,False,0,0,False,,,False
25,2,train,0,V1.2,-3.669999999999987,False,False,True,250,4,1,0,0,0,0,0,False,True,True,True,True,True,False,True,False,False,False,False,False,0,0,False,,,False
26,6,train,0,V1.2,-4.259999999999987,False,False,True,250,2,2,0,3,0,1,0,False,False,True,True,False,True,False,False,False,False,False,False,False,0,0,False,,,False
27,0,train,0,V1.2,-3.5200000000000014,False,True,False,172,4,2,1,2,0,1,8,False,False,True,False,False,False,False,True,False,False,False,True,False,0,0,False,,,False
28,4,train,0,V1.2,-2.9900000000000007,False,True,False,149,3,2,2,3,0,1,8,True,False,True,True,False,False,False,True,False,False,False,True,False,0,0,False,,,False
