episode,intrinsic_contribution,td_abs_mean,learn_calls,gate_advance,gate_neutral,gate_proxy,allowed_intrinsic,suppressed_intrinsic,proxy_penalty_total,proxy_penalty_count
1,2.993187420909241,0.2398468256727153,102,6,96,0,2.993187420909241,38.708377943268474,0.0,0
2,2.9654414819006085,0.28471796245951403,95,6,89,0,2.9654414819006085,31.636236616502742,0.0,0
3,2.919351549058307,0.26734911845150316,88,6,82,0,2.919351549058307,29.38104597252216,0.0,0
4,2.8621471303148076,0.2336829095786693,102,6,96,0,2.8621471303148076,28.7107200750191,0.0,0
5,2.798207907415181,0.2312562014831572,98,6,92,0,2.798207907415181,30.075612820080625,0.0,0
6,2.7294768817242843,0.20476456797785228,90,6,84,0,2.7294768817242843,26.27485456713362,0.0,0
7,2.658621887458727,0.2128844188319312,90,6,84,0,2.658621887458727,25.13715815785813,0.0,0
8,2.58773338958859,0.19675542537000154,91,6,85,0,2.58773338958859,24.64327104722719,0.0,0
9,2.519846793254009,0.20420282031153583,91,6,85,0,2.519846793254009,23.677172201116008,0.0,0
10,2.4561620085385196,0.17995178692188918,102,6,96,0,2.4561620085385196,22.509179958221143,0.0,0
11,2.3966912356858656,0.22861863840736596,102,6,96,0,2.3966912356858656,22.78544326473115,0.0,0
12,2.3403905531524294,0.2184022023257884,88,6,82,0,2.3403905531524294,20.72012885014738,0.0,0
13,2.2871916146268028,0.18561473240454993,96,6,90,0,2.2871916146268028,20.46059104107801,0.0,0
14,2.2357995379689504,0.1867051931179088,92,6,86,0,2.2357995379689504,20.41778847907688,0.0,0
15,2.1877808888595687,0.17751017514438855,168,6,162,0,2.1877808888595687,24.294289435880618,0.0,0
16,-69.96306181906867,0.1792459614250971,276,5,54,217,1.7877648742563692,16.547828381075064,71.75082669332502,217
17,2.107195045202251,0.16436676697974856,88,6,82,0,2.107195045202251,18.272760601334703,0.0,0
18,2.0657698446342043,0.17306730871399242,90,6,84,0,2.0657698446342043,18.25137694851464,0.0,0
19,2.025980138991662,0.2011567097571161,90,6,84,0,2.025980138991662,17.819060643940045,0.0,0
20,1.9884665957009775,0.23050423516231833,103,6,97,0,1.9884665957009775,19.25619324379702,0.0,0
21,1.9532197725115796,0.1891740034382368,97,6,91,0,1.9532197725115796,17.201399681348324,0.0,0
22,1.9203303360770339,0.17573097917963476,102,6,96,0,1.9203303360770339,16.807189642869783,0.0,0
23,1.8890975803576495,0.16443260818833613,262,6,256,0,1.8890975803576495,21.23395264132851,0.0,0
24,1.8593382973525665,0.1457204388157613,276,6,270,0,1.8593382973525665,20.728616350609446,0.0,0
25,1.8314062807656832,0.13012449414122337,102,6,96,0,1.8314062807656832,16.804711404286824,0.0,0
26,1.5041432326488131,0.20954312632481256,276,5,271,0,1.5041432326488131,25.855966696527204,0.0,0
27,1.7838695893123528,0.17036162081117534,98,6,92,0,1.7838695893123528,18.4946713775161,0.0,0
28,1.7592116622896548,0.15970008789251247,96,6,90,0,1.7592116622896548,14.773778576461444,0.0,0
29,1.7345485718685207,0.15047910825891808,91,6,85,0,1.7345485718685207,14.926658339265101,0.0,0
30,1.7105803113747464,0.144179296757405,96,6,90,0,1.7105803113747464,14.283078450796427,0.0,0
31,1.687698431291964,0.13277680084717516,98,6,92,0,1.687698431291964,17.412193024582923,0.0,0
32,1.6655570823550097,0.12280276614953489,102,6,96,0,1.6655570823550097,15.046413899513304,0.0,0
33,1.6431227091505336,0.12839951150947146,90,6,84,0,1.6431227091505336,13.868197633228942,0.0,0
34,1.6210196594959068,0.19462528514365354,276,6,270,0,1.6210196594959068,18.8430567094519,0.0,0
35,1.5991639551803223,0.1712521461092613,88,6,82,0,1.5991639551803223,13.084530966829119,0.0,0
36,1.5774905355587991,0.14348764047863777,89,6,83,0,1.5774905355587991,13.088919772682258,0.0,0
37,1.555958947451584,0.15291188292515775,96,6,90,0,1.555958947451584,13.008126939545294,0.0,0
38,1.5345123884305372,0.14457211573270784,276,6,270,0,1.5345123884305372,19.250019299768017,0.0,0
39,1.5132267000664048,0.14987890576214893,276,6,270,0,1.5132267000664048,17.28311008230121,0.0,0
40,1.491968428509381,0.23494480683071778,101,6,95,0,1.491968428509381,12.949337517523874,0.0,0
41,1.470993907943191,0.17808706213490685,276,6,270,0,1.470993907943191,17.11775904022702,0.0,0
42,1.4500521723383193,0.1397417480746905,90,6,84,0,1.4500521723383193,12.247955750778727,0.0,0
43,1.4295724329782198,0.11644070579650555,94,6,88,0,1.4295724329782198,12.154245528515599,0.0,0
44,1.4098814254206546,0.13169642946883744,102,6,96,0,1.4098814254206546,13.081430910303112,0.0,0
45,1.1947345445040316,0.12212998536077962,276,5,271,0,1.1947345445040316,18.891489778800597,0.0,0
