episode,intrinsic_contribution,td_abs_mean,learn_calls,gate_advance,gate_neutral,gate_proxy,allowed_intrinsic,suppressed_intrinsic,proxy_penalty_total,proxy_penalty_count
1,2.993187420909241,0.2398468256727153,102,6,96,0,2.993187420909241,38.708377943268474,0.0,0
2,2.9654414819006085,0.28471796245951403,95,6,89,0,2.9654414819006085,31.636236616502742,0.0,0
3,2.919351549058307,0.26734911845150316,88,6,82,0,2.919351549058307,29.38104597252216,0.0,0
4,2.8621471303148076,0.2336829095786693,102,6,96,0,2.8621471303148076,28.7107200750191,0.0,0
5,2.798207907415181,0.2312562014831572,98,6,92,0,2.798207907415181,30.075612820080625,0.0,0
6,2.7294768817242843,0.20476456797785228,90,6,84,0,2.7294768817242843,26.27485456713362,0.0,0
7,2.658621887458727,0.2128844188319312,90,6,84,0,2.658621887458727,25.13715815785813,0.0,0
8,2.58773338958859,0.19675542537000154,91,6,85,0,2.58773338958859,24.64327104722719,0.0,0
9,2.519846793254009,0.20420282031153583,91,6,85,0,2.519846793254009,23.677172201116008,0.0,0
10,2.4561620085385196,0.17995178692188918,102,6,96,0,2.4561620085385196,22.509179958221143,0.0,0
11,2.3966912356858656,0.22861863840736596,102,6,96,0,2.3966912356858656,22.78544326473115,0.0,0
12,2.3403905531524294,0.2184022023257884,88,6,82,0,2.3403905531524294,20.72012885014738,0.0,0
13,2.2871916146268028,0.18561473240454993,96,6,90,0,2.2871916146268028,20.46059104107801,0.0,0
14,2.2357995379689504,0.1867051931179088,92,6,86,0,2.2357995379689504,20.41778847907688,0.0,0
15,2.1877808888595687,0.17751017514438855,168,6,162,0,2.1877808888595687,24.294289435880618,0.0,0
16,1.7877648742563692,0.17845484015086424,276,5,54,217,1.7877648742563692,34.48553505440631,0.0,0
17,2.107195045202251,0.1645903651687232,88,6,82,0,2.107195045202251,18.272760601334703,0.0,0
18,2.0657698446342043,0.1637621111339993,90,6,84,0,2.0657698446342043,18.25137694851464,0.0,0
19,2.025980138991662,0.19999800974063658,89,6,83,0,2.025980138991662,17.785437331945317,0.0,0
20,1.9884665957009775,0.19456886667488277,276,6,270,0,1.9884665957009775,36.74160692308014,0.0,0
21,1.9532197725115796,0.15284123709521344,97,6,91,0,1.9532197725115796,17.29483501902077,0.0,0
22,1.9203303360770339,0.15015541418802505,102,6,96,0,1.9203303360770339,16.897191256933716,0.0,0
23,1.8890975803576495,0.14568235469050705,96,6,90,0,1.8890975803576495,16.429331980969312,0.0,0
24,1.8593382973525665,0.13470766601571138,276,6,270,0,1.8593382973525665,21.517907100607452,0.0,0
25,1.8314062807656832,0.1476027178121548,102,6,96,0,1.8314062807656832,16.857816374076926,0.0,0
26,1.80449198731672,0.19706371332100336,276,6,270,0,1.80449198731672,20.34534322027042,0.0,0
27,1.7790505180815865,0.16954858114524762,98,6,92,0,1.7790505180815865,18.698644861068765,0.0,0
28,1.7542924487583818,0.13796956340471903,96,6,90,0,1.7542924487583818,15.032410490668946,0.0,0
29,1.7295777692254624,0.1355481084722739,91,6,85,0,1.7295777692254624,15.219794259392108,0.0,0
30,1.7055908456153817,0.12433369869055848,96,6,90,0,1.7055908456153817,14.583402914471414,0.0,0
31,1.6827072852342941,0.12553001256013402,98,6,92,0,1.6827072852342941,17.714901209449113,0.0,0
32,1.6605834095355083,0.12562563131545104,102,6,96,0,1.6605834095355083,15.361607056367529,0.0,0
33,1.638198652801243,0.12272650831275517,90,6,84,0,1.638198652801243,14.193180626394366,0.0,0
34,1.6161844236370824,0.18721745605917944,276,6,270,0,1.6161844236370824,19.155650409996298,0.0,0
35,1.5944669691204512,0.15321591665798967,88,6,82,0,1.5944669691204512,13.418445206628592,0.0,0
36,1.5727910501434164,0.13648318843199655,117,6,111,0,1.5727910501434164,16.834903790828047,0.0,0
37,1.5513849201980385,0.1416866718015323,96,6,90,0,1.5513849201980385,13.136442097023572,0.0,0
38,1.5301884906839036,0.15834907963148598,103,6,97,0,1.5301884906839036,14.607791456484565,0.0,0
39,1.5092715846150677,0.12785908890267214,276,6,270,0,1.5092715846150677,17.82011955538636,0.0,0
40,1.4884903749626357,0.1294172201858889,101,6,95,0,1.4884903749626357,13.074705464773249,0.0,0
41,1.4680804479130107,0.2344389220630681,135,6,129,0,1.4680804479130107,13.666187477813477,0.0,0
42,1.4477671181471923,0.17748590931296349,90,6,84,0,1.4477671181471923,12.468129724286298,0.0,0
43,1.4278113182668446,0.1515982496266318,101,6,95,0,1.4278113182668446,12.707791425944112,0.0,0
44,1.4087070551273637,0.13974293533201312,102,6,96,0,1.4087070551273637,13.301962153191429,0.0,0
45,1.3900628255381053,0.13809987314153407,276,6,270,0,1.3900628255381053,16.98131803865925,0.0,0
